"Position [1.0, 0.0, 0.0] (m)-Assembly 1.channel: int_1 [In-place 1]","Mass Flow Rate-Assembly 1.channel: int_1 [In-place 1] (kg/s)","Position [1.0, 0.0, 0.0] (m)-Assembly 1.channel: int_2 [In-place 2]","Mass Flow Rate-Assembly 1.channel: int_2 [In-place 2] (kg/s)"
0.0380240475765849,-3.0485563229376567E-7,0.02217816591057981,6.479803573711251E-7
0.03803444213724277,-9.833118497226678E-8,0.022191467632010447,4.040763315060758E-7
0.038011322934346115,-8.014241643650166E-7,0.02220990410700492,6.611228400288383E-7
0.038015968704798966,-4.0179537563744816E-7,0.02215478812633021,3.5542603882277035E-7
0.03802938950141593,-3.4078843214047083E-7,0.02218031616138576,4.935425295116147E-7
0.03803090157039601,-8.269132223404085E-8,0.02208674319133646,1.1238535080337897E-7
0.03803451141404469,-7.38818002332664E-8,0.02220224820174707,4.5109669599696645E-7
0.038036564560727765,-6.755687564918844E-8,0.022135210472204823,5.396626647780067E-7
0.03803422396794728,-1.257273396504388E-8,0.02214599541051163,4.6124864638841245E-7
0.034879180345784626,-3.0029855224711355E-7,0.02211241451952937,4.119484060538525E-7
0.0348844563774764,-8.597886846928304E-8,0.022099148658157253,3.4496400758143864E-7
0.03488054535559219,-7.742657714970846E-8,0.020001927202484053,-2.3916113534028227E-10
0.034884376651714795,-6.900068427739825E-8,0.020035232604370984,1.6732167651412055E-8
0.03488404261500521,-1.3529500186848509E-8,0.02001465179711036,1.4494337285952952E-8
0.034886538357150144,-6.241793926164974E-8,0.020006486956144005,9.051252192193715E-8
0.034835426244662196,-2.9356323238971527E-7,0.022010590571889393,1.4626944278006704E-7
0.034813779349493756,-1.731510224090016E-7,0.022155294015278774,4.7655555590608856E-7
0.0348552972229449,-7.472019092347182E-8,0.022063102419165953,5.498825927929829E-8
0.034836195444761096,-1.8678420588003064E-7,0.022065656054139866,4.725154667539755E-7
0.03487340734292775,-2.666518241767335E-7,0.022039787698631,1.4249073387873068E-7
0.034810780789712434,-4.6986593815745437E-7,0.02198392710020509,1.4928048130968818E-7
0.03486533045351371,-3.652139355381223E-7,0.02196148730350801,5.865625851697587E-8
0.034766598317104186,-2.9457214623107575E-7,0.0219493116970682,2.1168295916140778E-7
0.03479115676477529,-1.316467859169279E-7,0.022045626058607132,3.7254523022056674E-7
0.034869759305189804,-3.1053676252668083E-7,0.022124691527959647,2.6492239157960285E-7
0.034854061809529414,-3.3022658385561954E-7,0.022100644328169675,6.54813447908964E-7
0.03481276657488842,-2.73561425956359E-7,0.021930933012452088,1.5626089577835955E-7
0.03481268717399931,-3.28060139054287E-7,0.022027567877582276,3.023142198799178E-7
0.03474019818920846,-2.314098139777343E-7,0.022054886626447914,2.4058616077127226E-7
0.03479491711368937,-8.297410403201866E-8,0.021924125801930462,6.791386653048903E-8
0.03477090258755002,-2.2957500789289043E-7,0.021941229691798052,2.5672139258858806E-7
0.034711145408938875,-2.0951506485289428E-7,0.021957282753882368,1.1750171324820258E-7
0.03468458773200396,-2.08540072321739E-7,0.022050559485851846,5.975425665383227E-7
0.034738467517018284,-2.499281492873706E-7,0.02207469954017069,2.1002723826768488E-7
0.03475141033062604,-5.043192459197599E-7,0.02208645051158335,4.194760663267516E-7
0.034784707917372606,-7.426762067552772E-7,0.022118060807524233,4.3525741943994944E-7
0.03471240695052958,-2.3696691187069518E-7,0.02214941343796835,5.933947591074684E-7
0.03472348323577804,-6.627178663620725E-7,0.02212342502774691,2.99459543384728E-7
0.034788533045938076,-4.1471574263596267E-7,0.02214994941949402,6.077960392758541E-7
0.03475680750097399,-6.226067625902942E-7,0.022135362647890483,4.508972608618933E-7
0.03476204273290062,-3.381854298822873E-7,0.02210523725511399,4.2101768826796615E-7
0.03485158051657359,-7.572799063382263E-7,0.022113892471991293,4.050825452850404E-7
0.0348623354883291,-2.3255425674051367E-7,0.022097593849806408,4.2708222736109747E-7
0.03485988939636403,-6.878981366753578E-7,0.022057568203864522,5.820413093715615E-7
0.03483449842021158,-5.756496079811768E-7,0.022064673633500245,7.533980124208028E-7
0.03482655860995805,-2.713894957651064E-7,0.02208656932816969,4.71390990242071E-7
0.03484861519430949,-3.522586951021367E-7,0.022010501347721232,4.4975882929065847E-7
0.03482904416976261,-2.961354823582951E-7,0.02198696163277703,4.593951530296181E-7
0.03482639363454544,-7.719798418293067E-7,0.021964921838072537,2.375612808691585E-7
0.034789433875801135,-7.610504439981014E-7,0.022032489101235526,6.061661679268582E-7
0.03483676738697138,-4.5760069156131067E-7,0.0219960631785098,8.384015472984174E-7
0.03484171309130664,-6.96876327310747E-7,0.022026141725224678,6.052456456018263E-7
0.03480903996010111,-4.807345703738974E-7,0.0219200544384473,1.481627549537734E-7
0.03477332327382659,-1.0251044386677677E-6,0.021920819594293886,1.519731824828341E-7
0.034786878408704466,-2.9209184049250325E-7,0.021913625740290276,2.1077344314335278E-8
0.034688070369113866,-8.224851058002969E-7,0.021917867550381966,2.2840566771265003E-8
0.03466150841408115,-8.943668916572278E-8,0.02192100244596956,7.052765482740142E-8
0.03465885865589372,-5.408961101238674E-7,0.021915337079643726,4.4074049299069884E-8
0.03463462265534558,-2.2601888360895828E-7,0.022179322413245668,5.431449494608387E-7
0.03465427771023082,-2.706050850065367E-7,0.02214667233572201,4.950193215336185E-7
0.03468612613184662,-1.980116053346137E-7,0.022170026772542487,5.125272082295851E-7
0.034726244330931064,-2.798350351440604E-7,0.022135940233654207,4.569416773847479E-7
0.034734531696010214,-5.195283847569954E-7,0.02211343172325527,5.058378178546263E-7
0.034703941705111326,-6.870005790915457E-7,0.0221214011815842,6.545237170030305E-7
0.034672984270863974,-5.149910862201068E-7,0.02207960600696278,3.9678801044829015E-7
0.03473385564538778,-7.191187023636303E-7,0.02209146881122381,2.415242761344416E-7
0.034703402789699155,-4.322492088704166E-7,0.022033711858706014,2.553234139668348E-7
0.034753595706382936,-5.499728104041424E-7,0.020005033813515732,2.9765088171984644E-8
0.03480685341598773,-4.3202925326113473E-7,0.020028661158419222,3.3029772339432384E-7
0.03480491783164957,-5.293189815347432E-7,0.02005806088708273,1.0640999903444026E-7
0.03477505247574641,-6.42596319266886E-7,0.02016962114734456,1.8206630159056658E-7
0.03479846301974015,-6.677167334601108E-7,0.020135554596246802,1.2479783606522687E-7
0.034786699445898746,-5.543485031012096E-7,0.0201525965173109,2.1423316809432436E-7
0.03481537872082425,-4.899868599750334E-7,0.020085705135801924,1.594021483697361E-7
0.034728293067331543,-7.269053412528592E-7,0.020112206470685387,1.3009530164254102E-7
0.03474163264813533,-5.412454697761859E-7,0.02005945919376968,3.803016284109617E-7
0.03475952255137293,-3.3865711657199427E-7,0.020006467685819852,1.1143633571464306E-7
0.034701789282878634,-3.3550085731803847E-7,0.020027586295802643,3.189712742823758E-7
0.03473857630032405,-3.961575316679955E-7,0.02005862243123421,3.9062251744326204E-7
0.034759384770143814,-6.091585760259477E-7,0.020004987651466802,1.49313223118952E-7
0.0347477936991301,-3.141818751828396E-7,0.020008043585268843,8.803069562191013E-8
0.03477608088508988,-4.775117190547462E-7,0.02003370720961387,1.577010095843434E-7
0.034757932265371584,-5.582658673120022E-7,0.020062938892250526,1.6698240301593614E-7
0.03455853701943064,-3.0628970648649556E-7,0.020091589669948225,1.3224321548932494E-7
0.034539488368116704,-1.4080040955377626E-7,0.02001946369726886,2.17152319237357E-7
0.03453211628030865,-4.497601651110017E-7,0.02000552910637082,1.5867502156652336E-7
0.03467447388729955,-5.956670179330104E-7,0.020021683919470405,4.0181799931815476E-7
0.03464836623948242,-5.545091994463291E-7,0.020009088715069484,2.1077839562622103E-7
0.034720826772895154,-5.591098215518286E-7,0.02004878960458471,4.51563863634874E-7
0.034690578066628605,-5.989768965264375E-7,0.02002589676599689,4.342190038642002E-7
0.034689998018931245,-5.353292635845719E-7,0.022010898861357008,4.282475742911629E-7
0.03470768871318164,-6.186646714922972E-7,0.02193977743336555,2.705934889490891E-7
0.03467533525652961,-5.465741423904547E-7,0.02196250381957575,3.1474669981435E-7
0.03465899563073919,-5.577446700044675E-7,0.022076267738920907,5.264583933239919E-7
0.034622113291912775,-2.4811296839288843E-7,0.0219822938321472,6.110327035457885E-7
0.03459259536526805,-1.7901759008509543E-7,0.02196293366000247,7.078749604261247E-7
0.034641571509437835,-5.0779163984771E-7,0.02208804267365889,4.6796742481092224E-7
0.03461451060435092,-2.5635259248701914E-7,0.022085602284421798,3.7097899507898546E-7
0.03462683874941988,-4.830164925806457E-7,0.022066594922622595,5.297559368955262E-7
0.03456679927528112,-2.678918349374726E-7,0.022041393958329693,3.656085993952729E-7
0.034593541343756876,-4.6285566668302636E-7,0.0220602367038107,5.525197934730386E-7
0.034519866655090235,-1.5848597456624702E-7,0.022057894577649263,6.141383437352488E-7
0.034662320266847395,-3.6494409982879006E-7,0.022030294589561343,5.962336899756338E-7
0.0346406862085961,-6.813400545979675E-7,0.021999226848421927,5.509052130037162E-7
0.03462391439311136,-5.300234420246852E-7,0.022019625467965227,5.129625151312212E-7
0.03464519215576156,-8.04303908807924E-7,0.022015241405671633,6.086723374210123E-7
0.03458162067073047,-3.3318983128083346E-7,0.022041444395761306,7.148680651880568E-7
0.03458459556814568,-6.665238743153168E-7,0.02202972109478351,3.269025796726055E-7
0.03462825185925768,-3.4231226209158194E-7,0.02196299172228693,2.9510692911571823E-7
0.03460547951879575,-2.4456747382828325E-7,0.021941948374942233,3.796446321757685E-7
0.034617749426233774,-5.6935431302918E-7,0.021941583242805776,6.677371402474819E-7
0.0346080902446781,-6.495678235296509E-7,0.021939848691892704,4.163971141224465E-7
0.03469048291139929,-3.4324838793509116E-7,0.02197103706936399,5.584969358096714E-7
0.03470567522301573,-6.86429928009602E-7,0.02200329072262231,5.754822041126317E-7
0.03469306572960614,-7.369828267655976E-7,0.02197168179121201,5.623573997581843E-7
0.03467620653918378,-3.657622755781631E-7,0.021971907195185752,3.265570001076412E-7
0.034657199721413755,-5.437657932816364E-7,0.02198772213598763,4.938627853334765E-7
0.03472672642937394,-5.381230607781617E-7,0.022002668232819305,7.414301421704295E-7
0.03472184234737093,-7.085903916959069E-7,0.020173437951116955,1.6150298165484855E-7
0.03466163952151396,-5.304273145156913E-7,0.020161868084046648,1.5444950918208633E-7
0.03466841896427414,-7.735685016996285E-7,0.0201800373971508,1.6751233999912074E-7
0.03463599789184203,-5.333072294888552E-7,0.020181192671525797,1.3495179018718773E-7
0.034558299894794045,-6.046979592611024E-7,0.020182351440241456,2.8117471018163087E-8
0.03456082384565481,-5.478319167195878E-7,0.020184328407203272,5.666068858545259E-8
0.03453882684302483,-3.1547756407235283E-7,0.020187646252329758,1.5405447584271315E-8
0.034521572547439136,-5.028497085390882E-8,0.020159792092609825,2.600430661914288E-7
0.03451629891838293,-6.343273639686231E-8,0.020135214601385343,4.100331523204659E-7
0.03451672763815782,-1.4512968604663001E-8,0.020162496562645255,5.238543963059783E-7
0.034513462223070356,-3.2441192843180033E-8,0.020161101139109277,2.3512822622251406E-7
0.03451932197647664,-2.0720311511013279E-7,0.020144218962804987,5.534998877010366E-7
0.034590117124937786,-5.807635261589894E-7,0.020133876892511664,4.367739165900275E-7
0.03459617463117416,-5.266447260510176E-7,0.020057613732464858,4.686876593495981E-7
0.034630212869866554,-4.5407068682834506E-7,0.020143154460771064,1.5007537967903772E-7
0.03463963591766287,-5.758506631536875E-7,0.02011820477259208,1.3153660916032095E-7
0.03461216507637212,-5.536073217626836E-7,0.020090663689437623,4.464051812647085E-7
0.03460524194581072,-4.451937627436564E-7,0.020119721650585398,2.7733653951145243E-7
0.03453075829695361,-1.8894770903443714E-7,0.020141381834788624,2.2305724201032717E-7
0.03454504579661844,-2.525557647459209E-7,0.020037737867217117,3.514425088724238E-7
0.03458732601713109,-4.939886366628343E-7,0.020105324611181502,5.938786671322305E-7
0.03461288533444779,-5.474348085954261E-7,0.02001095041792539,2.4834545797602914E-7
0.0345711468286798,-4.6290111299640557E-7,0.020005831755330633,6.953699482892262E-8
0.03460443445884034,-5.023715061724943E-7,0.02000353125214032,3.4985049524038914E-8
0.0345586294431303,-6.275374744291184E-7,0.02002560244000305,2.106357186448804E-7
0.03458579142275561,-3.035751490187977E-7,0.020024557670892774,3.2785706594040676E-7
0.034538806221686695,-2.4318416080859606E-7,0.020071660958236134,3.657356444364268E-7
0.03453318750378933,-2.415656012999534E-7,0.020053106786812283,1.829542810583007E-7
0.03456941572454053,-6.661368843197124E-7,0.020048916388956128,1.7800222451569425E-7
0.03458749057108149,-3.395481940060563E-7,0.020113510367753988,2.0183040305710165E-7
0.0345392215670661,-4.4174026925247745E-7,0.02012837166223805,2.540772356951493E-7
0.034560951377799465,-6.7455380303727E-7,0.020133762481354834,7.344681307586143E-7
0.03383441625775688,-7.483018293896748E-8,0.02011294588901507,2.3189832631942409E-7
0.033823931044962265,-2.2423374446134403E-7,0.020079793302630388,4.597874294631765E-7
0.033819849762489695,-3.1750835205457406E-7,0.02010998685273636,3.7364850413723616E-7
0.03382928778535761,-2.8771052029696875E-7,0.020062628747146944,4.765201424561383E-7
0.033802104733548985,-1.5829472488348983E-7,0.02009186552145905,3.4240872537338873E-7
0.03381776095854081,-9.210326368247479E-8,0.020091939888195617,2.097010138868427E-7
0.03381112948860821,-6.409525212802691E-7,0.020095399476368812,5.073057991467067E-7
0.033830764602527014,-7.08230274426569E-8,0.02008869060457718,3.985968817232788E-7
0.03383654181874197,-5.928468738147785E-8,0.02003002499426737,3.5354949545762793E-7
0.03383408333352444,-1.1918474207561758E-8,0.020037417449660158,2.6495612814869673E-7
0.03383448446584008,-6.153069165293346E-8,0.020062911991897005,3.8579210581701773E-7
0.033804081431843984,-3.103675396687322E-7,0.020096517319082807,2.0083655272173928E-7
0.03378542547914117,-3.3559160783624975E-7,0.02006993196623867,3.548593952018564E-7
0.03376276738690128,-2.807832970574964E-7,0.020114987246052877,5.433970500234864E-7
0.03378089294058976,-2.6857094326260267E-7,0.020079074949916807,4.335341827754746E-7
0.033798696073149274,-3.484252601992921E-7,0.020042740302393287,4.0095704889608896E-7
0.03380174463354037,-7.250603175634751E-7,0.021236912697238226,2.0510242393356748E-8
0.03381571553514509,-3.401446235784533E-7,0.021233349790183452,7.175016492055875E-8
0.03375476848915123,-3.957072465254896E-7,0.021227183956486307,6.782973116514768E-8
0.03374472997215236,-5.006985475120018E-7,0.021232692710743094,1.800304616494941E-8
0.03375998470801345,-9.383770560589255E-8,0.021220094269607408,1.6522658086159936E-7
0.033780413339352826,-1.5511186290950718E-7,0.021230483295949606,1.4385409485839773E-7
0.03379526749838604,-8.359518801626109E-7,0.021229471082637192,5.6520725877362565E-8
0.0337809323116252,-2.2485303929897782E-7,0.021185649882286186,6.645753813927513E-8
0.03370425876237474,-2.2007745315022476E-7,0.0212011679972069,2.081293359879055E-7
0.03368255991262396,-6.691607978837055E-8,0.021212503595761503,2.364761542139604E-7
0.033763792624258646,-3.334273799282528E-7,0.021230094872186363,1.7131773688561225E-7
0.033765615267604826,-4.7166224703687476E-7,0.021209939907657228,4.440573206920817E-7
0.03376268957347027,-3.150832412757154E-7,0.02120827767445811,3.980160272476496E-7
0.033776405881453676,-7.275866664713249E-7,0.02119145702118264,6.278127671066613E-7
0.033779047308849564,-2.899982121107314E-7,0.021186638416521467,4.1594890376472904E-7
0.033781947933824615,-6.952819830985391E-7,0.02121161047915067,3.5967255485047644E-7
0.03375488903572206,-5.199518682275084E-7,0.021217299819472492,1.753312659502626E-7
0.033739423340204064,-7.39961365070485E-7,0.0212044122189528,1.9025522135507345E-7
0.033688467474214175,-2.4508162255187926E-7,0.021186158698365282,2.1070371758469264E-7
0.03366240688785685,-2.323469487919283E-7,0.021168774124721252,7.411004787627462E-8
0.033636126103295805,-1.722549143323704E-7,0.021189449720329455,5.958164592811954E-7
0.03374115679501387,-1.287972253294356E-7,0.02113658197898006,9.980741566550932E-8
0.03373470804340201,-7.122135343706759E-7,0.021163051495399005,1.3094906137212092E-7
0.033716598326693374,-2.6192381596956693E-7,0.02114134781320274,3.0773404091632983E-7
0.03370140981336682,-4.852111032960238E-7,0.0211700439392114,4.820458343601786E-7
0.03371203908662267,-3.2988995712912583E-7,0.0211096983455513,1.0497505087414538E-7
0.03373441865247707,-3.878739676110854E-7,0.021156017716006437,3.772348975417117E-7
0.03372243426493782,-4.1478509160697286E-7,0.0211789762324054,4.506234745349502E-7
0.03373681328329628,-5.420860134108807E-7,0.021180247500633183,4.216250886202033E-7
0.03370877231594242,-5.912812071073859E-7,0.02116356275692462,4.1884484858201176E-7
0.03373339454260943,-2.397042067059374E-7,0.021153636609888834,4.7169720573947416E-7
0.03374788100953187,-9.484036240792193E-7,0.021176880031063796,5.028369969295454E-7
0.033745169425697046,-2.6090452820426435E-7,0.021157484547995577,4.859983278038271E-7
0.03376587111224999,-2.422147247216344E-7,0.02114431820408084,2.3726033759885468E-7
0.033611470076604075,-9.973140180363771E-8,0.02115382952427227,4.5367843881649605E-7
0.033634594375633424,-2.1828785179422994E-7,0.021154860798674787,4.5727901465397736E-7
0.03365993440291462,-1.9529977635102114E-7,0.02111965952414538,1.7780757843866013E-7
0.03371626639319108,-7.543272886323393E-7,0.021118048183686747,2.0231095732015092E-7
0.03364233825045135,-6.031178259036096E-7,0.021135958096682814,3.3327114579151385E-7
0.033710095042954934,-6.797455966989219E-7,0.0210833725671824,1.4006384674303263E-7
0.03367524316403492,-8.05060665243218E-7,0.021061647865876595,3.263207304371463E-8
0.03372506534065499,-6.300155064309365E-7,0.02104099623255529,7.30261291437273E-8
0.03370957816125189,-3.3337960303470027E-7,0.02109363584100609,4.775868660544802E-7
0.03370356975983629,-5.437264007923659E-7,0.021136789326300306,2.6185287538282864E-7
0.03357211329185818,-1.7686326714283496E-7,0.0211263854173026,2.3748813759993936E-7
0.033684528943525735,-5.131901161803398E-7,0.021148776194959227,4.18283235603667E-7
0.03367624404955893,-2.932561073976103E-7,0.021128418109194917,4.7042775008776516E-7
0.033670820802857646,-5.644661200676637E-7,0.021120658297919915,4.176870334049454E-7
0.03365394142018564,-7.060114626256109E-7,0.02111676756845178,2.8744813107550726E-7
0.03359157150913571,-4.694263111559849E-7,0.021089306958597447,2.3841676011215895E-7
0.03362298422199515,-4.809445499631693E-7,0.021062485861931986,1.5619816906564665E-7
0.0336042777093405,-2.0996620264668309E-7,0.021146275576461784,2.9090398356856895E-7
0.03365301425607717,-4.155467081545794E-7,0.02112121800127098,3.8646024336230766E-7
0.03368265722967229,-6.647919690294657E-7,0.021125353989303732,4.5205291598904296E-7
0.03370391147090919,-4.888433409178106E-7,0.021127790197721968,3.0223014846342267E-7
0.03369161511591762,-5.306607135935337E-7,0.021120799303849507,9.101774480768654E-7
0.03367821062719087,-7.126266723389563E-7,0.021100264059272407,4.92754622882785E-7
0.03354259536524885,-1.8500827536627185E-7,0.021015255085441577,7.2676833440255E-8
0.033469866655088124,-1.5629780136805493E-7,0.021028425756533686,1.4943252324428613E-7
0.03363999847869699,-5.327224243956152E-7,0.02098955182201007,8.609239188217543E-8
0.03346672763814761,-1.2263535076328935E-8,0.021074910321135416,2.5697238470456796E-7
0.03347157254743713,-4.297613642734177E-8,0.021057162016936786,5.363639843380952E-7
0.033466298918387975,-5.433068039906175E-8,0.021068662633963803,3.7889424220338697E-7
0.03346346222304923,-3.2143969264097905E-8,0.02110006999386085,6.943489552213578E-7
0.03346932197650535,-1.902361077554815E-7,0.02109674660054532,3.806288191299245E-7
0.03362534071600544,-5.264783453640121E-7,0.021090731045518788,5.900794235458307E-7
0.033640567994573205,-5.94878599713411E-7,0.021098643568814256,3.240468515741668E-7
0.03365768992866448,-6.07351751114038E-7,0.021085667067054913,4.7455526441808615E-7
0.033651651522341244,-3.262404391080054E-7,0.021074138561155895,4.375209243789868E-7
0.03364000715596869,-3.36643097398337E-7,0.02103659569641837,1.3836643120157532E-7
0.03361827162021929,-7.580097189929802E-7,0.021013024392761027,6.77748275279555E-8
0.03368658712102,-3.2790313753139344E-7,0.021047850738511474,4.027073998713604E-7
0.03367498229566197,-5.116561396789621E-7,0.02110040352068595,4.5868904408052913E-7
0.03367103268586802,-6.810084869357524E-7,0.0210953585029456,4.443117802566121E-7
0.03369546408538897,-2.9604746032418916E-7,0.020988652048489254,1.656716790421342E-7
0.03355542735497364,-2.539811703172745E-7,0.02107723279995809,2.421368492377951E-7
0.03353157557868607,-3.3734278304109466E-7,0.021063181966487644,3.8978063798822404E-7
0.03364208775992699,-7.191782742665964E-7,0.02096712349576207,3.579850016421915E-8
0.033611176444921835,-5.227120709605515E-7,0.0210045808028758,2.306026232190561E-7
0.03360662011650312,-5.286447049002163E-7,0.021024575347446936,1.9026576580927212E-7
0.03362291157540711,-8.082640192696999E-7,0.020977130658529596,2.585763354545634E-7
0.03362579070352059,-3.5637756923279085E-7,0.021035398023292885,3.76628520371014E-7
0.033655297953002,-6.494450985883304E-7,0.021046884437261403,3.6640275880017725E-7
0.03358455539833213,-2.460768371292943E-7,0.021068205933683224,3.165540647387388E-7
0.033577961891019414,-3.4772992307807726E-7,0.02105493044283779,4.426494228937372E-7
0.033610104063665235,-7.738046292615763E-7,0.0210701291684896,4.7055291929609666E-7
0.03348211304932416,-4.4856619751953986E-7,0.021064707249726075,7.699044317632797E-7
0.03348948803786506,-1.4052947960863094E-7,0.021056349364813674,4.990910156266182E-7
0.03350853012835624,-3.0323354849315365E-7,0.02102603461661206,5.356997689887066E-7
0.033564510604705625,-2.33911066516157E-7,0.021014899730064537,6.06196863373043E-7
0.0335768387301715,-4.6247171781033103E-7,0.021038539711188978,5.19983075264463E-7
0.03360899505646608,-5.401425369200297E-7,0.021030680860242023,5.843972417096666E-7
0.033579724131676314,-4.5936167225590907E-7,0.02098004962723702,4.755423503866041E-7
0.03357362535778577,-5.010617201151035E-7,0.020958934768198115,1.7448449796120258E-7
0.03353743191441796,-3.1989264925869065E-7,0.021034043219475426,2.6751106929623347E-7
0.03354599754257424,-5.242700922281074E-7,0.02104696116432765,6.299345614024787E-7
0.033510771467719296,-5.340885991245159E-7,0.020950152162408888,1.0051007848232985E-7
0.033555053837340997,-4.3658363324539096E-7,0.020998926283186184,4.4838736812380375E-7
0.03358577392105055,-5.327970598045795E-7,0.02095930921757415,3.220871178655216E-7
0.033562116338551995,-5.38004940153769E-7,0.021010254121719148,5.775100930804911E-7
0.03361232672862764,-3.578792870939651E-7,0.021019084050480773,4.848786261391069E-7
0.033589633335305125,-5.60773401048209E-7,0.021017379491975192,3.32710584416418E-7
0.03359068536077589,-6.566381784978148E-7,0.021037635787957358,4.804911100109166E-7
0.03351679927528479,-1.826716982122889E-7,0.021001012897184843,4.3976368147014E-7
0.03354354134395901,-4.274016021099669E-7,0.02099909524818805,3.309798159989441E-7
0.033554434453738964,-4.744682655655197E-7,0.021008315873229814,4.5741410303890007E-7
0.033495045796575834,-1.966331524272391E-7,0.020980455579359788,4.814996827917639E-7
0.03348075829695206,-2.1349917744828417E-7,0.0209324308875149,1.776367639649834E-7
0.0335628851511012,-5.320562195265666E-7,0.020969688441703833,6.29146256869717E-7
0.033535791427143836,-2.8856808853561233E-7,0.02095298160396316,3.1081404472388385E-7
0.03352114682816435,-4.2104881003979244E-7,0.020928452464254805,1.0741059242036499E-7
0.03348318750372014,-2.194857557924479E-7,0.021009975761509352,4.882123221250367E-7
0.03350862944184376,-5.615252121060621E-7,0.020935811400332145,3.0969957265369885E-7
0.03348880622160336,-2.3345053534740146E-7,0.02097297805782144,4.311172574489319E-7
0.03353732476805819,-4.690611206115136E-7,0.020978636205352584,5.44560293747054E-7
0.033519346747596594,-6.337597255878791E-7,0.020910428452781515,6.539437436003936E-8
0.03351095075878965,-6.263122713789926E-7,0.02098559926634114,5.335038508746948E-7
0.03348922156703546,-3.9850101529737003E-7,0.02098447952485413,5.318286184774479E-7
0.033488823089837014,-3.0770425496484677E-7,0.0209989464392288,5.010477366340638E-7
0.03358996903501127,-5.917555654377793E-7,0.020960988675944522,3.0144499874040775E-7
0.033598029746731796,-5.294444918035879E-7,0.020948693644482763,5.201454200687294E-7
0.03350828686595326,-6.006947046444111E-7,0.02092899509863039,6.070121685297636E-7
0.03355781813048116,-6.507790999421559E-7,0.020907219714061648,6.844911837333711E-8
0.03356752936411992,-5.463543857331388E-7,0.020914807806819105,1.6335670238731836E-7
0.03353451871701216,-6.703695589749259E-7,0.02094435052159742,6.212569019226066E-7
0.03354005375626389,-5.756216978625162E-7,0.020952026902897044,4.948961418449471E-7
0.03278637838275399,-5.930838753442913E-8,0.020896978382740385,1.6973005756426573E-7
0.032783979002475164,-1.0351704382571825E-8,0.020957812117776132,7.776369557177532E-7
0.03278435040484561,-6.134613528274713E-8,0.020934545655764344,5.47498189007456E-7
0.032780529955931316,-7.131879442567879E-8,0.02091330609304056,5.197369432607957E-7
0.032784386973766046,-7.12351848619619E-8,0.02091302035684436,2.3013308236841112E-7
0.03277379444048764,-2.1036963460119296E-7,0.02089128164623718,1.6326076490713604E-7
0.032779085116241384,-2.617021266360098E-7,0.020921701067715105,4.537346569577494E-7
0.032767989577980834,-3.3722591297191684E-7,0.020920642272827885,7.40188852432766E-7
0.032752138379659554,-2.973441439735325E-7,0.020883013176002933,1.9646724069843913E-7
0.03273748600436991,-1.546079317904514E-7,0.02090097348427743,5.31619889443391E-7
0.03276067033638372,-6.288886993388587E-7,0.020892057067857694,2.7590087370299443E-7
0.032764871622601555,-3.4801192327904573E-7,0.0208739850089184,3.7049883161444086E-8
0.0327303934329921,-2.7753438303079747E-7,0.020887899915920043,2.815103243847261E-7
0.032767770305626234,-7.833193649275927E-8,0.020890561982794174,3.388917662050517E-7
0.03275210259378257,-1.3990384672979417E-7,0.02087319847717825,1.7924580220096686E-7
0.03273041271117657,-1.4201270914782071E-7,0.020870802771643566,9.986509752479833E-8
0.0327451352044225,-7.972855655680178E-7,0.020865440185722773,3.273552451332762E-8
0.032709987453032656,-8.132015949513516E-8,0.020863949515884703,1.8984531280352712E-8
0.032730908913635136,-2.085680250729638E-7,0.020868208662969366,1.733260823755245E-8
0.03273954544616877,-5.884467100258917E-7,0.02087116640253873,5.952907145001518E-8
0.03274825742332257,-8.331302296937793E-7,0.03994339045036205,6.474801494960047E-8
0.0327240828760719,-5.443005761662789E-7,0.039948072509594285,-9.520656485406676E-10
0.0327042441181768,-4.036124892081716E-7,0.039940890726299895,3.413030071897083E-7
0.03269725211930934,-2.6501277261559153E-7,0.03992121910767319,3.479807446638006E-7
0.03272020090288126,-3.187291497397382E-7,0.03994039339868338,5.384074484027224E-7
0.03271584896816876,-2.873752293908183E-7,0.0399435758109265,3.291471273314528E-7
0.032689560830663704,-2.942045398413029E-7,0.03988735749349573,3.004528537076112E-7
0.03269581303267644,-5.543643624150718E-7,0.039940412999032,4.377609457151266E-7
0.03269790270299328,-8.788134664428071E-7,0.03993797167448758,8.594831513164536E-8
0.032672263065474515,-3.9822032249503536E-7,0.039944318627151504,9.361079378322756E-8
0.0327137121808764,-3.366762086898234E-7,0.039944368287015676,8.107389248834806E-8
0.03272967610566926,-7.534575274803501E-7,0.039935172740828494,4.7610054565438986E-8
0.03271032233321328,-4.7541163894493366E-7,0.03994479739630845,7.824621661711717E-8
0.032661401157094545,-2.7622135689853167E-7,0.03994089925700992,2.5950214421754936E-7
0.03266760420846867,-5.630852228932781E-7,0.039919736253903326,6.30486169939104E-7
0.03263394225396559,-2.5910540557561035E-7,0.03991483128792229,5.5886040684072213E-8
0.032612055746758344,-1.0308539799552818E-7,0.039891461540942204,4.428417810231622E-7
0.032683395788808585,-2.2902904106558708E-7,0.03989246798760457,1.9960826591614023E-7
0.03269787001470273,-9.030380283547856E-7,0.039865344163403135,2.0804665723517246E-7
