cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
      1750, 7.000000216E-03,-4.087925889E-03,-9.202580899E-03,-4.564038754E+00
      1751, 7.000000216E-03,-4.088365007E-03,-9.183582850E-03,-5.120527744E+00
      1752, 7.000000216E-03,-4.209945444E-03,-9.051917121E-03,-5.700280190E+00
      1753, 7.000000216E-03,-4.201263189E-03,-9.082672186E-03,-5.632983208E+00
      1754, 7.000000216E-03,-4.038766492E-03,-9.242670611E-03,-1.067736030E+00
      1755, 7.000000216E-03,-4.040202592E-03,-9.231829084E-03,-2.756905556E+00
      1756, 7.000000216E-03,-4.041925538E-03,-9.218819439E-03,-3.810317278E+00
      1757, 7.000000216E-03,-4.043993540E-03,-9.203208610E-03,-4.529693127E+00
      1758, 7.000000216E-03,-4.046474583E-03,-9.184475057E-03,-5.079783916E+00
      1759, 7.000000216E-03,-4.185260274E-03,-9.100899100E-03,-5.679263592E+00
      1760, 7.000000216E-03,-4.162328783E-03,-9.123209864E-03,-5.702448845E+00
      1761, 7.000000216E-03,-4.141558893E-03,-9.139068425E-03,-5.689873695E+00
      1762, 7.000000216E-03,-3.991343081E-03,-9.233199991E-03,-1.107268810E+00
      1763, 7.000000216E-03,-3.993684892E-03,-9.222457185E-03,-2.791043997E+00
      1764, 7.000000216E-03,-3.996495623E-03,-9.209566750E-03,-3.817555904E+00
      1765, 7.000000216E-03,-3.999868408E-03,-9.194097482E-03,-4.520802021E+00
      1766, 7.000000216E-03,-4.003915936E-03,-9.175535291E-03,-5.060115814E+00
      1767, 7.000000216E-03,-4.118409008E-03,-9.151240811E-03,-5.646175385E+00
      1768, 7.000000216E-03,-4.086051136E-03,-9.160217829E-03,-5.586975098E+00
      1769, 7.000000216E-03,-3.946668934E-03,-9.214662015E-03,-1.044808745E+00
      1770, 7.000000216E-03,-3.949860111E-03,-9.204199538E-03,-2.713092804E+00
      1771, 7.000000216E-03,-3.953689709E-03,-9.191644378E-03,-3.758521318E+00
      1772, 7.000000216E-03,-3.958284855E-03,-9.176578373E-03,-4.459430218E+00
      1773, 7.000000216E-03,-3.963799216E-03,-9.158497676E-03,-4.988192081E+00
      1774, 7.000000216E-03,-4.050082061E-03,-9.159039706E-03,-5.599093914E+00
      1775, 7.000000216E-03,-4.011943471E-03,-9.150750935E-03,-5.561164856E+00
      1776, 7.000000216E-03,-3.976292908E-03,-9.135490283E-03,-5.501307964E+00
      1777, 7.000000216E-03,-4.069294780E-03,-8.927835152E-03,-6.352637291E+00
      1778, 7.000000216E-03,-4.072219133E-03,-8.896620013E-03,-6.151867867E+00
      1779, 7.000000216E-03,-4.066958092E-03,-8.961057290E-03,-6.479571819E+00
      1780, 7.000000216E-03,-3.953506239E-03,-8.920327760E-03,-5.807675362E+00
      1781, 7.000000216E-03,-4.028833937E-03,-8.922491223E-03,-6.262309551E+00
      1782, 7.000000216E-03,-4.072147887E-03,-8.868297562E-03,-5.877848148E+00
      1783, 7.000000216E-03,-3.988801967E-03,-8.918209001E-03,-6.065136909E+00
      1784, 7.000000216E-03,-3.950851038E-03,-8.954121731E-03,-5.928177834E+00
      1785, 7.000000216E-03,-4.174340051E-03,-9.045774117E-03,-6.164557934E+00
      1786, 7.000000216E-03,-4.110017791E-03,-8.869208395E-03,-5.809724808E+00
      1787, 7.000000216E-03,-4.112661816E-03,-8.897548541E-03,-6.080087185E+00
      1788, 7.000000216E-03,-3.986912314E-03,-8.885717951E-03,-5.829315662E+00
      1789, 7.000000216E-03,-4.109728150E-03,-8.930218406E-03,-6.313609600E+00
      1790, 7.000000216E-03,-4.179132171E-03,-9.004004300E-03,-6.168534279E+00
      1791, 7.000000216E-03,-4.035462625E-03,-8.892570622E-03,-6.088928223E+00
      1792, 7.000000216E-03,-4.181658383E-03,-8.966648951E-03,-6.060200214E+00
      1793, 7.000000216E-03,-3.947700374E-03,-8.989033289E-03,-5.964808941E+00
      1794, 7.000000216E-03,-4.027612507E-03,-8.957913145E-03,-6.395283222E+00
      1795, 7.000000216E-03,-3.945034929E-03,-9.025968611E-03,-5.920354843E+00
      1796, 7.000000216E-03,-4.038796760E-03,-8.868344128E-03,-5.849346638E+00
      1797, 7.000000216E-03,-4.171705805E-03,-9.079270065E-03,-6.036218643E+00
      1798, 7.000000216E-03,-4.106207285E-03,-8.963053115E-03,-6.461099148E+00
      1799, 7.000000216E-03,-4.183856305E-03,-8.937341161E-03,-5.901909828E+00
      1800, 7.000000216E-03,-4.137987737E-03,-9.041743353E-03,-6.428845882E+00
      1801, 7.000000216E-03,-3.988683689E-03,-8.955061436E-03,-6.214230537E+00
      1802, 7.000000216E-03,-4.149438813E-03,-8.932247758E-03,-6.148421288E+00
      1803, 7.000000216E-03,-4.090010189E-03,-9.135265835E-03,-5.967080116E+00
      1804, 7.000000216E-03,-4.013678059E-03,-8.876802400E-03,-5.867027760E+00
      1805, 7.000000216E-03,-4.151014611E-03,-8.900953457E-03,-5.913854122E+00
      1806, 7.000000216E-03,-3.982805181E-03,-9.028878063E-03,-6.218516827E+00
      1807, 7.000000216E-03,-4.141280428E-03,-9.001793340E-03,-6.431565285E+00
      1808, 7.000000216E-03,-4.064386711E-03,-8.996616118E-03,-6.540627480E+00
      1809, 7.000000216E-03,-4.144683946E-03,-8.964598179E-03,-6.327733517E+00
      1810, 7.000000216E-03,-3.941424191E-03,-9.060225450E-03,-5.785787106E+00
      1811, 7.000000216E-03,-4.137410782E-03,-9.078154340E-03,-6.298969746E+00
      1812, 7.000000216E-03,-3.986509982E-03,-8.991556242E-03,-6.261644840E+00
      1813, 7.000000216E-03,-4.102969542E-03,-8.999311365E-03,-6.541576862E+00
      1814, 7.000000216E-03,-4.097450990E-03,-9.106414393E-03,-6.243936062E+00
      1815, 7.000000216E-03,-3.976544365E-03,-9.065884165E-03,-6.069137096E+00
      1816, 7.000000216E-03,-4.025573377E-03,-8.994029835E-03,-6.447807312E+00
      1817, 7.000000216E-03,-4.058571532E-03,-9.100664407E-03,-6.268685818E+00
      1818, 7.000000216E-03,-4.055412952E-03,-9.129997343E-03,-6.001809120E+00
      1819, 7.000000216E-03,-4.100196064E-03,-9.036994539E-03,-6.537590027E+00
      1820, 7.000000216E-03,-4.059500527E-03,-9.067818522E-03,-6.440794468E+00
      1821, 7.000000216E-03,-4.022262990E-03,-9.030777961E-03,-6.420013905E+00
      1822, 7.000000216E-03,-4.098747857E-03,-9.072232991E-03,-6.444996834E+00
      1823, 7.000000216E-03,-4.018540028E-03,-9.067140520E-03,-6.309761524E+00
      1824, 7.000000216E-03,-4.134754650E-03,-9.110723622E-03,-6.080495834E+00
      1825, 7.000000216E-03,-4.021542612E-03,-9.098722599E-03,-6.161023140E+00
      1826, 7.000000216E-03,-4.061601590E-03,-9.032978676E-03,-6.526757240E+00
      1827, 7.000000216E-03,-3.994305152E-03,-9.110526182E-03,-5.905732632E+00
      1828, 7.000000216E-03,-4.022103269E-03,-9.124064818E-03,-5.939527035E+00
      1829, 7.000000216E-03,-3.968028352E-03,-9.097050875E-03,-5.831013203E+00
      1830, 7.000000216E-03,-3.907835111E-03,-6.811515428E-03,-9.686506987E-01
      1831, 7.000000216E-03,-3.914808389E-03,-6.819957402E-03,-2.575670242E+00
      1832, 7.000000216E-03,-3.923176322E-03,-6.830087863E-03,-3.654706001E+00
      1833, 7.000000216E-03,-3.933217376E-03,-6.842245348E-03,-4.391363621E+00
      1834, 7.000000216E-03,-3.945266828E-03,-6.856833585E-03,-4.971136093E+00
      1835, 7.000000216E-03,-3.947096877E-03,-6.785104983E-03,-8.868774772E-01
      1836, 7.000000216E-03,-3.951229621E-03,-6.795056164E-03,-2.439532280E+00
      1837, 7.000000216E-03,-3.956188448E-03,-6.806997582E-03,-3.530508757E+00
      1838, 7.000000216E-03,-3.962139133E-03,-6.821326911E-03,-4.261922836E+00
      1839, 7.000000216E-03,-3.969280515E-03,-6.838523317E-03,-4.836267948E+00
      1840, 7.000000216E-03,-3.990704194E-03,-6.766869687E-03,-8.699545264E-01
      1841, 7.000000216E-03,-3.991641104E-03,-6.777765229E-03,-2.380851030E+00
      1842, 7.000000216E-03,-3.992765211E-03,-6.790839601E-03,-3.455217600E+00
      1843, 7.000000216E-03,-3.994113766E-03,-6.806530058E-03,-4.178508759E+00
      1844, 7.000000216E-03,-3.995733336E-03,-6.825357676E-03,-4.755347729E+00
      1845, 7.000000216E-03,-4.037488252E-03,-6.757332943E-03,-8.487865925E-01
      1846, 7.000000216E-03,-4.036113154E-03,-6.768182386E-03,-2.328433752E+00
      1847, 7.000000216E-03,-4.034462851E-03,-6.781200878E-03,-3.386280060E+00
      1848, 7.000000216E-03,-4.032481927E-03,-6.796823815E-03,-4.093965054E+00
      1849, 7.000000216E-03,-4.030105192E-03,-6.815570872E-03,-4.657173634E+00
      1850, 7.000000216E-03,-4.085724242E-03,-6.757263094E-03,-8.746962547E-01
      1851, 7.000000216E-03,-4.083166365E-03,-6.767959334E-03,-2.350449562E+00
      1852, 7.000000216E-03,-4.080097191E-03,-6.780794356E-03,-3.380353212E+00
      1853, 7.000000216E-03,-4.076414742E-03,-6.796196103E-03,-4.066523075E+00
      1854, 7.000000216E-03,-4.071995616E-03,-6.814678665E-03,-4.612537861E+00
      1855, 7.000000216E-03,-4.133657552E-03,-6.766799837E-03,-8.752647638E-01
      1856, 7.000000216E-03,-4.131314810E-03,-6.777542643E-03,-2.338975668E+00
      1857, 7.000000216E-03,-4.128504544E-03,-6.790433079E-03,-3.356949568E+00
      1858, 7.000000216E-03,-4.125131760E-03,-6.805902347E-03,-4.035553455E+00
      1859, 7.000000216E-03,-4.121084698E-03,-6.824465469E-03,-4.564985752E+00
      1860, 7.000000216E-03,-4.177806899E-03,-6.785036065E-03,-8.046853542E-01
      1861, 7.000000216E-03,-4.173462745E-03,-6.794836838E-03,-2.244751453E+00
      1862, 7.000000216E-03,-4.168250132E-03,-6.806597579E-03,-3.290973663E+00
      1863, 7.000000216E-03,-4.161994904E-03,-6.820710842E-03,-3.976227522E+00
      1864, 7.000000216E-03,-4.154488444E-03,-6.837646477E-03,-4.495365620E+00
      1865, 7.000000216E-03,-4.217068665E-03,-6.811447442E-03,-8.411655426E-01
      1866, 7.000000216E-03,-4.209884442E-03,-6.819739006E-03,-2.289634943E+00
      1867, 7.000000216E-03,-4.201262724E-03,-6.829688326E-03,-3.328050613E+00
      1868, 7.000000216E-03,-4.190916661E-03,-6.841628812E-03,-4.022040367E+00
      1869, 7.000000216E-03,-4.178501666E-03,-6.855956279E-03,-4.553235054E+00
      1870, 7.000000216E-03,-3.874015296E-03,-7.154664956E-03,-1.126399279E+00
      1871, 7.000000216E-03,-3.882457735E-03,-7.147692144E-03,-2.933550596E+00
      1872, 7.000000216E-03,-3.874247894E-03,-6.844907068E-03,-9.628348351E-01
      1873, 7.000000216E-03,-3.892588429E-03,-7.139324211E-03,-4.094225883E+00
      1874, 7.000000216E-03,-3.883201862E-03,-6.850938778E-03,-2.596286297E+00
      1875, 7.000000216E-03,-3.893946763E-03,-6.858176552E-03,-3.693160772E+00
      1876, 7.000000216E-03,-3.904745448E-03,-7.129282691E-03,-4.904459953E+00
      1877, 7.000000216E-03,-3.906840459E-03,-6.866862997E-03,-4.428744793E+00
      1878, 7.000000216E-03,-3.919333685E-03,-7.117232773E-03,-5.529431820E+00
      1879, 7.000000216E-03,-3.922312520E-03,-6.877285428E-03,-4.998547554E+00
      1880, 7.000000216E-03,-3.847604850E-03,-7.115403190E-03,-1.051378369E+00
      1881, 7.000000216E-03,-3.857556032E-03,-7.111270912E-03,-2.820472717E+00
      1882, 7.000000216E-03,-3.869497683E-03,-7.106311619E-03,-3.997551680E+00
      1883, 7.000000216E-03,-3.883827711E-03,-7.100361399E-03,-4.809540749E+00
      1884, 7.000000216E-03,-3.901023185E-03,-7.093219552E-03,-5.434579849E+00
      1885, 7.000000216E-03,-3.829369554E-03,-7.071795873E-03,-1.068121195E+00
      1886, 7.000000216E-03,-3.840265330E-03,-7.070859428E-03,-2.813595772E+00
      1887, 7.000000216E-03,-3.853339935E-03,-7.069734856E-03,-3.959074736E+00
      1888, 7.000000216E-03,-3.869029926E-03,-7.068386301E-03,-4.754704475E+00
      1889, 7.000000216E-03,-3.887857543E-03,-7.066767197E-03,-5.377818108E+00
      1890, 7.000000216E-03,-3.819899401E-03,-7.024501916E-03,-1.114886642E+00
      1891, 7.000000216E-03,-3.830893664E-03,-7.024755701E-03,-2.862694263E+00
      1892, 7.000000216E-03,-3.844087012E-03,-7.025060710E-03,-3.972812653E+00
      1893, 7.000000216E-03,-3.859919030E-03,-7.025426254E-03,-4.744900227E+00
      1894, 7.000000216E-03,-3.878917079E-03,-7.025864907E-03,-5.351524353E+00
      1895, 7.000000216E-03,-4.250984639E-03,-6.845335476E-03,-8.483493328E-01
      1896, 7.000000216E-03,-4.242542200E-03,-6.852308288E-03,-2.304618120E+00
      1897, 7.000000216E-03,-4.232411273E-03,-6.860675756E-03,-3.344002724E+00
      1898, 7.000000216E-03,-4.220254719E-03,-6.870717276E-03,-4.041596889E+00
      1899, 7.000000216E-03,-4.205666482E-03,-6.882767193E-03,-4.572869301E+00
      1900, 7.000000216E-03,-3.819829552E-03,-6.976266392E-03,-1.070061684E+00
      1901, 7.000000216E-03,-3.830670845E-03,-6.977702491E-03,-2.799800634E+00
      1902, 7.000000216E-03,-3.843680257E-03,-6.979425438E-03,-3.912684441E+00
      1903, 7.000000216E-03,-3.859291319E-03,-6.981492974E-03,-4.676528931E+00
      1904, 7.000000216E-03,-3.878025105E-03,-6.983974483E-03,-5.272908688E+00
      1905, 7.000000216E-03,-3.829299938E-03,-6.928842980E-03,-1.085976839E+00
      1906, 7.000000216E-03,-3.840042511E-03,-6.931185257E-03,-2.786119938E+00
      1907, 7.000000216E-03,-3.852933180E-03,-6.933995523E-03,-3.867871046E+00
      1908, 7.000000216E-03,-3.868402448E-03,-6.937367842E-03,-4.613780975E+00
      1909, 7.000000216E-03,-3.886965336E-03,-6.941415835E-03,-5.200453281E+00
      1910, 7.000000216E-03,-3.847836982E-03,-6.884168833E-03,-1.009812474E+00
      1911, 7.000000216E-03,-3.858299926E-03,-6.887359545E-03,-2.671800137E+00
      1912, 7.000000216E-03,-3.870855551E-03,-6.891189143E-03,-3.760837078E+00
      1913, 7.000000216E-03,-3.885922022E-03,-6.895784289E-03,-4.493195534E+00
      1914, 7.000000216E-03,-3.904002253E-03,-6.901299115E-03,-5.060622215E+00
      1915, 7.000000216E-03,-4.277592059E-03,-6.885194220E-03,-8.809318542E-01
      1916, 7.000000216E-03,-4.268073477E-03,-6.890641991E-03,-2.365980387E+00
      1917, 7.000000216E-03,-4.256651737E-03,-6.897178944E-03,-3.408834934E+00
      1918, 7.000000216E-03,-4.242945462E-03,-6.905023940E-03,-4.113035679E+00
      1919, 7.000000216E-03,-4.226497374E-03,-6.914437283E-03,-4.645705700E+00
      1920, 7.000000216E-03,-4.295827355E-03,-6.928802002E-03,-8.680073023E-01
      1921, 7.000000216E-03,-4.285364412E-03,-6.931053475E-03,-2.369258404E+00
      1922, 7.000000216E-03,-4.272809252E-03,-6.933755707E-03,-3.430583715E+00
      1923, 7.000000216E-03,-4.257743247E-03,-6.936998572E-03,-4.145492554E+00
      1924, 7.000000216E-03,-4.239663482E-03,-6.940890104E-03,-4.668112755E+00
      1925, 7.000000216E-03,-4.305166658E-03,-6.974988617E-03,-9.496042132E-01
      1926, 7.000000216E-03,-4.294317681E-03,-6.973613054E-03,-2.503924370E+00
      1927, 7.000000216E-03,-4.281299189E-03,-6.971962750E-03,-3.543826818E+00
      1928, 7.000000216E-03,-4.265676253E-03,-6.969981827E-03,-4.243824005E+00
      1929, 7.000000216E-03,-4.246929195E-03,-6.967605092E-03,-4.749201298E+00
      1930, 7.000000216E-03,-4.305236042E-03,-7.023223676E-03,-1.071344376E+00
      1931, 7.000000216E-03,-4.294540733E-03,-7.020666730E-03,-2.721115351E+00
      1932, 7.000000216E-03,-4.281705711E-03,-7.017597556E-03,-3.749912977E+00
      1933, 7.000000216E-03,-4.266303498E-03,-7.013915107E-03,-4.446172714E+00
      1934, 7.000000216E-03,-4.247820936E-03,-7.009495515E-03,-4.944015026E+00
      1935, 7.000000216E-03,-4.295846447E-03,-7.070672698E-03,-1.118761539E+00
      1936, 7.000000216E-03,-4.285425879E-03,-7.067264989E-03,-2.853711605E+00
      1937, 7.000000216E-03,-4.272921011E-03,-7.063175086E-03,-3.918478251E+00
      1938, 7.000000216E-03,-4.257915076E-03,-7.058267947E-03,-4.641349316E+00
      1939, 7.000000216E-03,-4.239908420E-03,-7.052379660E-03,-5.158591747E+00
      1940, 7.000000216E-03,-3.907931037E-03,-7.188552991E-03,-1.148393750E+00
      1941, 7.000000216E-03,-3.915116191E-03,-7.180261891E-03,-2.973230362E+00
      1942, 7.000000216E-03,-4.277610220E-03,-7.114822511E-03,-1.135228038E+00
      1943, 7.000000216E-03,-3.923737444E-03,-7.170311175E-03,-4.137036800E+00
      1944, 7.000000216E-03,-4.268131219E-03,-7.109412923E-03,-2.923173904E+00
      1945, 7.000000216E-03,-4.256756511E-03,-7.102921139E-03,-4.020510197E+00
      1946, 7.000000216E-03,-3.934083506E-03,-7.158371620E-03,-4.950047493E+00
      1947, 7.000000216E-03,-4.243107047E-03,-7.095131092E-03,-4.764097214E+00
      1948, 7.000000216E-03,-3.946498036E-03,-7.144043222E-03,-5.575700283E+00
      1949, 7.000000216E-03,-4.226727411E-03,-7.085782941E-03,-5.297667503E+00
      1950, 7.000000216E-03,-4.251052625E-03,-7.154569030E-03,-1.175169706E+00
      1951, 7.000000216E-03,-4.242761061E-03,-7.147384342E-03,-2.996477604E+00
      1952, 7.000000216E-03,-4.232811276E-03,-7.138762623E-03,-4.108923435E+00
      1953, 7.000000216E-03,-4.220871255E-03,-7.128416561E-03,-4.870531559E+00
      1954, 7.000000216E-03,-4.206543323E-03,-7.116002031E-03,-5.420840740E+00
      1955, 7.000000216E-03,-4.217165057E-03,-7.188485004E-03,-1.183692455E+00
      1956, 7.000000216E-03,-4.210191779E-03,-7.180042565E-03,-3.032460451E+00
      1957, 7.000000216E-03,-4.201823846E-03,-7.169911638E-03,-4.168855190E+00
      1958, 7.000000216E-03,-4.191782326E-03,-7.157754619E-03,-4.949393272E+00
      1959, 7.000000216E-03,-4.179732874E-03,-7.143166848E-03,-5.516120434E+00
      1960, 7.000000216E-03,-4.177903291E-03,-7.214895450E-03,-1.140509605E+00
      1961, 7.000000216E-03,-4.173770547E-03,-7.204943802E-03,-2.990721941E+00
      1962, 7.000000216E-03,-4.168811254E-03,-7.193002850E-03,-4.151742458E+00
      1963, 7.000000216E-03,-4.162860569E-03,-7.178672589E-03,-4.947668552E+00
      1964, 7.000000216E-03,-4.155719653E-03,-7.161476649E-03,-5.527225494E+00
      1965, 7.000000216E-03,-3.959915601E-03,-6.875355262E-03,-5.460680008E+00
      1966, 7.000000216E-03,-3.980441950E-03,-6.861317437E-03,-5.401759624E+00
      1967, 7.000000216E-03,-4.003022797E-03,-6.849656347E-03,-5.305418491E+00
      1968, 7.000000216E-03,-4.134295974E-03,-7.233130746E-03,-1.168809533E+00
      1969, 7.000000216E-03,-4.133358598E-03,-7.222234737E-03,-3.014544964E+00
      1970, 7.000000216E-03,-4.132234957E-03,-7.209160365E-03,-4.162415504E+00
      1971, 7.000000216E-03,-4.130885936E-03,-7.193470374E-03,-4.956504822E+00
      1972, 7.000000216E-03,-4.129267298E-03,-7.174642757E-03,-5.548116207E+00
      1973, 7.000000216E-03,-4.033303820E-03,-6.840609480E-03,-5.210235596E+00
      1974, 7.000000216E-03,-4.069637973E-03,-6.837751716E-03,-5.089753151E+00
      1975, 7.000000216E-03,-4.087002017E-03,-7.242600434E-03,-1.221459389E+00
      1976, 7.000000216E-03,-4.087255802E-03,-7.231606171E-03,-3.081524849E+00
      1977, 7.000000216E-03,-4.087560344E-03,-7.218413055E-03,-4.216629505E+00
      1978, 7.000000216E-03,-4.087926354E-03,-7.202581502E-03,-5.007197380E+00
      1979, 7.000000216E-03,-4.088365007E-03,-7.183582988E-03,-5.605134964E+00
      1980, 7.000000216E-03,-4.109097179E-03,-6.847292650E-03,-5.064944267E+00
      1981, 7.000000216E-03,-4.138736520E-03,-6.859572139E-03,-5.069771290E+00
      1982, 7.000000216E-03,-4.160474055E-03,-6.875643507E-03,-5.061758518E+00
      1983, 7.000000216E-03,-4.038766492E-03,-7.242670283E-03,-1.185039282E+00
      1984, 7.000000216E-03,-4.040202126E-03,-7.231829222E-03,-3.048057318E+00
      1985, 7.000000216E-03,-4.041925538E-03,-7.218820043E-03,-4.202068329E+00
      1986, 7.000000216E-03,-4.043993540E-03,-7.203208283E-03,-5.002501011E+00
      1987, 7.000000216E-03,-4.046474583E-03,-7.184475195E-03,-5.608736038E+00
      1988, 7.000000216E-03,-3.942864016E-03,-6.892900448E-03,-5.567529202E+00
      1989, 7.000000216E-03,-3.941210918E-03,-7.103240117E-03,-6.096148491E+00
      1990, 7.000000216E-03,-3.991343081E-03,-7.233200129E-03,-1.218236923E+00
      1991, 7.000000216E-03,-3.993684892E-03,-7.222457789E-03,-3.073114157E+00
      1992, 7.000000216E-03,-3.996495623E-03,-7.209566422E-03,-4.214003563E+00
      1993, 7.000000216E-03,-3.999868408E-03,-7.194097620E-03,-5.010024548E+00
      1994, 7.000000216E-03,-4.003915470E-03,-7.175534498E-03,-5.619928360E+00
      1995, 7.000000216E-03,-3.925126977E-03,-7.085201330E-03,-6.023870945E+00
      1996, 7.000000216E-03,-3.916615620E-03,-7.061248180E-03,-6.044009209E+00
      1997, 7.000000216E-03,-3.909331281E-03,-7.022775710E-03,-6.026128292E+00
      1998, 7.000000216E-03,-4.184301477E-03,-6.898283958E-03,-5.075916767E+00
      1999, 7.000000216E-03,-3.947193269E-03,-7.214963902E-03,-1.095197082E+00
      2000, 7.000000216E-03,-3.951536957E-03,-7.205163129E-03,-2.925303221E+00
      2001, 7.000000216E-03,-3.956750035E-03,-7.193402387E-03,-4.111727238E+00
      2002, 7.000000216E-03,-3.963005263E-03,-7.179289125E-03,-4.920781136E+00
      2003, 7.000000216E-03,-3.970511723E-03,-7.162353955E-03,-5.529170513E+00
      2004, 7.000000216E-03,-3.907234408E-03,-6.983400788E-03,-5.910252094E+00
      2005, 7.000000216E-03,-3.911828622E-03,-6.946375128E-03,-5.729525089E+00
      2006, 7.000000216E-03,-3.927130718E-03,-6.914136466E-03,-5.633939266E+00
      2007, 7.000000216E-03,-4.202664830E-03,-6.922557950E-03,-5.100646496E+00
      2008, 7.000000216E-03,-4.211037420E-03,-6.945122499E-03,-5.218923569E+00
      2009, 7.000000216E-03,-4.216992762E-03,-6.969843525E-03,-5.286610603E+00
      2010, 7.000000216E-03,-4.219247960E-03,-7.008413784E-03,-5.422098637E+00
      2011, 7.000000216E-03,-3.963481635E-03,-7.125131786E-03,-6.115460396E+00
      2012, 7.000000216E-03,-4.215526395E-03,-7.046295330E-03,-5.565718651E+00
      2013, 7.000000216E-03,-4.203234799E-03,-7.073191460E-03,-5.741065502E+00
      2014, 7.000000216E-03,-4.185355268E-03,-7.099407259E-03,-5.854710579E+00
      2015, 7.000000216E-03,-4.163207486E-03,-7.122814655E-03,-5.966842651E+00
      2016, 7.000000216E-03,-4.143033177E-03,-7.139676251E-03,-6.019025803E+00
      2017, 7.000000216E-03,-4.122826271E-03,-7.152204867E-03,-6.006845951E+00
      2018, 7.000000216E-03,-4.087076988E-03,-7.157991640E-03,-6.107398033E+00
      2019, 7.000000216E-03,-4.049248528E-03,-7.158665918E-03,-6.147938251E+00
      2020, 7.000000216E-03,-4.011373967E-03,-7.150781341E-03,-6.154214859E+00
      2021, 7.000000216E-03,-3.981363028E-03,-7.140742149E-03,-6.094823837E+00
      2022, 7.000000216E-03,-4.183135461E-03,-7.013281807E-03,-5.830961227E+00
      2023, 7.000000216E-03,-3.953357693E-03,-7.053967565E-03,-6.475084782E+00
      2024, 7.000000216E-03,-4.146690946E-03,-7.019861136E-03,-6.121415615E+00
      2025, 7.000000216E-03,-3.948532976E-03,-7.016223855E-03,-6.454903603E+00
      2026, 7.000000216E-03,-3.944425378E-03,-6.977638695E-03,-6.315266132E+00
      2027, 7.000000216E-03,-4.054041579E-03,-6.927847862E-03,-6.188210964E+00
      2028, 7.000000216E-03,-4.049732350E-03,-6.896553561E-03,-5.935780048E+00
      2029, 7.000000216E-03,-4.108861554E-03,-7.025777362E-03,-6.339834213E+00
      2030, 7.000000216E-03,-4.119527992E-03,-7.127314806E-03,-6.271486282E+00
      2031, 7.000000216E-03,-4.059277475E-03,-6.960999686E-03,-6.347627640E+00
      2032, 7.000000216E-03,-4.186595790E-03,-7.049408741E-03,-5.904716492E+00
      2033, 7.000000216E-03,-3.991176374E-03,-7.047828753E-03,-6.618617535E+00
      2034, 7.000000216E-03,-4.178677686E-03,-6.976652425E-03,-5.732906818E+00
      2035, 7.000000216E-03,-4.042848945E-03,-6.868603174E-03,-5.629391193E+00
      2036, 7.000000216E-03,-3.955437336E-03,-7.082957774E-03,-6.406538486E+00
      2037, 7.000000216E-03,-3.970811609E-03,-6.899184082E-03,-5.889058590E+00
      2038, 7.000000216E-03,-4.079118371E-03,-6.862516981E-03,-5.460334301E+00
      2039, 7.000000216E-03,-3.941577394E-03,-6.942317355E-03,-6.079328537E+00
      2040, 7.000000216E-03,-4.152872600E-03,-7.057562936E-03,-6.161309719E+00
      2041, 7.000000216E-03,-4.064687993E-03,-6.996161304E-03,-6.448209763E+00
      2042, 7.000000216E-03,-4.090643022E-03,-6.890532561E-03,-5.729074001E+00
      2043, 7.000000216E-03,-4.015544429E-03,-6.930039264E-03,-6.270247936E+00
      2044, 7.000000216E-03,-4.016119987E-03,-6.899148226E-03,-5.998607159E+00
      2045, 7.000000216E-03,-4.114860669E-03,-7.061568089E-03,-6.368278503E+00
      2046, 7.000000216E-03,-4.141151439E-03,-6.983201951E-03,-6.040607929E+00
      2047, 7.000000216E-03,-3.987181932E-03,-7.009581663E-03,-6.583477974E+00
      2048, 7.000000216E-03,-4.069976974E-03,-7.032177411E-03,-6.502010822E+00
      2049, 7.000000216E-03,-4.103112966E-03,-6.989731919E-03,-6.274779320E+00
      2050, 7.000000216E-03,-3.976540640E-03,-6.932646036E-03,-6.227499962E+00
      2051, 7.000000216E-03,-4.119853023E-03,-7.096947171E-03,-6.353324413E+00
      2052, 7.000000216E-03,-3.992094193E-03,-7.082819007E-03,-6.585501194E+00
      2053, 7.000000216E-03,-4.174103029E-03,-6.948169321E-03,-5.623849392E+00
      2054, 7.000000216E-03,-4.085421562E-03,-7.128652185E-03,-6.393743515E+00
      2055, 7.000000216E-03,-4.030419514E-03,-7.040018681E-03,-6.605136395E+00
      2056, 7.000000216E-03,-4.014248494E-03,-6.875112187E-03,-5.703741550E+00
      2057, 7.000000216E-03,-4.094357602E-03,-6.923285313E-03,-5.989676952E+00
      2058, 7.000000216E-03,-3.994182218E-03,-6.886797957E-03,-5.819651127E+00
      2059, 7.000000216E-03,-3.982046619E-03,-6.970714312E-03,-6.458808422E+00
      2060, 7.000000216E-03,-4.075600766E-03,-7.066855207E-03,-6.521924973E+00
      2061, 7.000000216E-03,-4.081940278E-03,-7.099297363E-03,-6.496812820E+00
      2062, 7.000000216E-03,-4.020687193E-03,-6.965665147E-03,-6.452682018E+00
      2063, 7.000000216E-03,-4.154868424E-03,-7.093281951E-03,-6.162728310E+00
      2064, 7.000000216E-03,-4.098140169E-03,-6.955770310E-03,-6.163156033E+00
      2065, 7.000000216E-03,-4.026030190E-03,-7.002749480E-03,-6.558591843E+00
      2066, 7.000000216E-03,-4.171750508E-03,-6.921853870E-03,-5.454860210E+00
